timestamp;real;imag;symbol_index;samp_rate
9,104628;-1,417700;-1,489730;139;65105
9,104644;-1,413472;-1,340986;139;65105
9,104659;-1,417700;-1,256063;140;65105
9,104674;-1,413472;-1,795963;140;65105
9,104690;-1,417701;-1,657359;141;65105
9,104705;-1,413472;0,306420;141;65105
9,104720;-1,417701;1,682750;142;65105
9,104736;-1,413472;0,306420;142;65105
9,104751;-1,417700;-1,657359;143;65105
9,104766;-1,413472;-1,795963;143;65105
10,116585;-1,417700;-1,256063;144;65105
10,116600;-1,413472;-1,340986;144;65105
10,116616;-1,417701;-1,489730;145;65105
10,116631;-1,413472;-1,386384;145;65105
10,116646;-1,417701;-1,411919;146;65105
10,116662;-1,413472;-1,446373;146;65105
10,116677;-1,417700;-1,391554;147;65105
10,116693;-1,413472;-1,410897;147;65105
10,116708;-1,417700;-1,434737;148;65105
10,116723;-1,413472;-1,397019;148;65105
10,116739;-1,417701;-1,423796;149;65105
10,116754;-1,413472;-1,423102;149;65105
10,116769;-1,417701;-1,400240;150;65105
10,116785;-1,413472;-1,423102;150;65105
10,116800;-1,417700;-1,423796;151;65105
10,116815;-1,413472;-1,397019;151;65105
10,116831;-1,417700;-1,434737;152;65105
10,116846;-1,413472;-1,410897;152;65105
10,116861;-1,417701;-1,391554;153;65105
10,116877;-1,413472;-1,446373;153;65105
10,116892;-1,417701;-1,411919;154;65105
10,116908;-1,413472;-1,386384;154;65105
10,116923;-1,417700;-1,489730;155;65105
10,116938;-1,413472;-1,340986;155;65105
10,116954;-1,417700;-1,256063;156;65105
10,116969;-1,413472;-1,795963;156;65105
10,116984;-1,417701;-1,657359;157;65105
10,117000;-1,413472;0,306420;157;65105
10,117015;-1,417701;1,682750;158;65105
10,117030;-1,413472;0,306420;158;65105
10,117046;-1,417700;-1,657359;159;65105
10,117061;-1,413472;-1,795963;159;65105
