5.053338,-1.258304,0.000000
5.053353,-1.176240,0.000000
5.053369,0.209862,0.000000
5.053384,1.202231,0.000000
5.053399,0.209862,0.000000
5.053415,-1.176240,0.000000
5.053430,-1.258304,0.000000
5.053445,-0.900217,0.000000
5.053461,-0.946400,0.000000
5.053476,-1.034910,0.000000
5.053491,-1.003586,0.000000
5.053507,-0.994289,0.000000
5.053522,-1.003586,0.000000
5.053538,-1.034910,0.000000
5.053553,-0.946400,0.000000
6.054950,-0.900217,0.000000
6.054965,-1.258304,0.000000
6.054981,-1.176240,0.000000
6.054996,0.209862,0.000000
6.055011,1.202231,0.000000
6.055027,0.209862,0.000000
6.055042,-1.176240,0.000000
6.055058,-1.258304,0.000000
6.055073,-0.900217,0.000000
6.055088,-0.946400,0.000000
6.055104,-1.034910,0.000000
6.055119,-1.003586,0.000000
6.055134,-0.994289,0.000000
6.055150,-1.003586,0.000000
6.055165,-1.034910,0.000000
6.055180,-0.946400,0.000000
6.055196,-0.900217,0.000000
6.055211,-1.258304,0.000000
6.055226,-1.176240,0.000000
6.055242,0.209862,0.000000
6.055257,1.202231,0.000000
6.055273,0.209862,0.000000
6.055288,-1.176240,0.000000
6.055303,-1.258304,0.000000
6.055319,-0.900217,0.000000
6.055334,-0.946400,0.000000
6.055349,-1.034910,0.000000
6.055365,-1.003586,0.000000
6.055380,-0.994289,0.000000
6.055395,-1.003586,0.000000
6.055411,-1.034910,0.000000
6.055426,-0.946400,0.000000
7.057656,-0.900217,0.000000
7.057671,-1.258304,0.000000
7.057686,-1.176240,0.000000
7.057702,0.209862,0.000000
7.057717,1.202231,0.000000
7.057732,0.209862,0.000000
7.057748,-1.176240,0.000000
7.057763,-1.258304,0.000000
7.057778,-0.900217,0.000000
7.057794,-0.946400,0.000000
7.057809,-1.034910,0.000000
7.057825,-1.003586,0.000000
7.057840,-0.994289,0.000000
7.057855,-1.003586,0.000000
7.057871,-1.034910,0.000000
7.057886,-0.946400,0.000000
7.057901,-0.900217,0.000000
7.057917,-1.258304,0.000000
7.057932,-1.176240,0.000000
7.057947,0.209862,0.000000
7.057963,1.202231,0.000000
7.057978,0.209862,0.000000
7.057993,-1.176240,0.000000
7.058009,-1.258304,0.000000
7.058024,-0.900217,0.000000
7.058040,-0.946400,0.000000
7.058055,-1.034910,0.000000
7.058070,-1.003586,0.000000
7.058086,-0.994289,0.000000
7.058101,-1.003586,0.000000
7.058116,-1.034910,0.000000
7.058132,-0.946400,0.000000
8.061124,-0.900217,0.000000
8.061139,-1.258304,0.000000
8.061155,-1.176240,0.000000
8.061170,0.209862,0.000000
8.061186,1.202231,0.000000
8.061201,0.209862,0.000000
8.061216,-1.176240,0.000000
8.061232,-1.258304,0.000000
8.061247,-0.900217,0.000000
8.061262,-0.946400,0.000000
8.061278,-1.034910,0.000000
8.061293,-1.003586,0.000000
8.061308,-0.994289,0.000000
8.061324,-1.003586,0.000000
8.061339,-1.034910,0.000000
8.061354,-0.946400,0.000000
8.061370,-0.900217,0.000000
8.061385,-1.258304,0.000000
8.061401,-1.176240,0.000000
8.061416,0.209862,0.000000
8.061431,1.202231,0.000000
8.061447,0.209862,0.000000
8.061462,-1.176240,0.000000
8.061477,-1.258304,0.000000
8.061493,-0.900217,0.000000
8.061508,-0.946400,0.000000
8.061523,-1.034910,0.000000
8.061539,-1.003586,0.000000
8.061554,-0.994289,0.000000
8.061570,-1.003586,0.000000
8.061585,-1.034910,0.000000
8.061600,-0.946400,0.000000
9.064317,-0.900217,0.000000
9.064332,-1.258304,0.000000
9.064348,-1.176240,0.000000
9.064363,0.209862,0.000000
9.064378,1.202231,0.000000
9.064394,0.209862,0.000000
9.064409,-1.176240,0.000000
9.064425,-1.258304,0.000000
9.064440,-0.900217,0.000000
9.064455,-0.946400,0.000000
9.064471,-1.034910,0.000000
9.064486,-1.003586,0.000000
9.064501,-0.994289,0.000000
9.064517,-1.003586,0.000000
9.064532,-1.034910,0.000000
9.064547,-0.946400,0.000000
9.064563,-0.900217,0.000000
9.064578,-1.258304,0.000000
9.064593,-1.176240,0.000000
9.064609,0.209862,0.000000
9.064624,1.202231,0.000000
9.064640,0.209862,0.000000
9.064655,-1.176240,0.000000
9.064670,-1.258304,0.000000
9.064686,-0.900217,0.000000
9.064701,-0.946400,0.000000
9.064716,-1.034910,0.000000
9.064732,-1.003586,0.000000
9.064747,-0.994289,0.000000
9.064762,-1.003586,0.000000
9.064778,-1.034910,0.000000
9.064793,-0.946400,0.000000
10.066687,-0.900217,0.000000
10.066702,-1.258304,0.000000
10.066717,-1.176240,0.000000
10.066733,0.209862,0.000000
10.066748,1.202231,0.000000
10.066763,0.209862,0.000000
10.066779,-1.176240,0.000000
10.066794,-1.258304,0.000000
10.066810,-0.900217,0.000000
10.066825,-0.946400,0.000000
10.066840,-1.034910,0.000000
10.066856,-1.003586,0.000000
10.066871,-0.994289,0.000000
10.066886,-1.003586,0.000000
10.066902,-1.034910,0.000000
10.066917,-0.946400,0.000000
10.066932,-0.900217,0.000000
10.066948,-1.258304,0.000000
10.066963,-1.176240,0.000000
10.066978,0.209862,0.000000
10.066994,1.202231,0.000000
10.067009,0.209862,0.000000
10.067025,-1.176240,0.000000
10.067040,-1.258304,0.000000
10.067055,-0.900217,0.000000
10.067071,-0.946400,0.000000
10.067086,-1.034910,0.000000
10.067101,-1.003586,0.000000
10.067117,-0.994289,0.000000
10.067132,-1.003586,0.000000
10.067147,-1.034910,0.000000
10.067163,-0.946400,0.000000
11.069103,-0.900217,0.000000
11.069119,-1.258304,0.000000
11.069134,-1.176240,0.000000
11.069149,0.209862,0.000000
11.069165,1.202231,0.000000
11.069180,0.209862,0.000000
11.069195,-1.176240,0.000000
11.069211,-1.258304,0.000000
11.069226,-0.900217,0.000000
11.069241,-0.946400,0.000000
11.069257,-1.034910,0.000000
11.069272,-1.003586,0.000000
11.069288,-0.994289,0.000000
11.069303,-1.003586,0.000000
11.069318,-1.034910,0.000000
11.069334,-0.946400,0.000000
11.069349,-0.900217,0.000000
11.069364,-1.258304,0.000000
11.069380,-1.176240,0.000000
11.069395,0.209862,0.000000
11.069410,1.202231,0.000000
11.069426,0.209862,0.000000
11.069441,-1.176240,0.000000
11.069457,-1.258304,0.000000
11.069472,-0.900217,0.000000
11.069487,-0.946400,0.000000
11.069503,-1.034910,0.000000
11.069518,-1.003586,0.000000
11.069533,-0.994289,0.000000
11.069549,-1.003586,0.000000
11.069564,-1.034910,0.000000
11.069579,-0.946400,0.000000
12.085299,-0.900217,0.000000
12.085314,-1.258304,0.000000
12.085329,-1.176240,0.000000
12.085345,0.209862,0.000000
12.085360,1.202231,0.000000
12.085376,0.209862,0.000000
12.085391,-1.176240,0.000000
12.085406,-1.258304,0.000000
12.085422,-0.900217,0.000000
12.085437,-0.946400,0.000000
12.085452,-1.034910,0.000000
12.085468,-1.003586,0.000000
12.085483,-0.994289,0.000000
12.085498,-1.003586,0.000000
12.085514,-1.034910,0.000000
12.085529,-0.946400,0.000000
12.085545,-0.900217,0.000000
12.085560,-1.258304,0.000000
12.085575,-1.176240,0.000000
12.085591,0.209862,0.000000
12.085606,1.202231,0.000000
12.085621,0.209862,0.000000
12.085637,-1.176240,0.000000
12.085652,-1.258304,0.000000
12.085667,-0.900217,0.000000
12.085683,-0.946400,0.000000
12.085698,-1.034910,0.000000
12.085713,-1.003586,0.000000
12.085729,-0.994289,0.000000
12.085744,-1.003586,0.000000
12.085760,-1.034910,0.000000
12.085775,-0.946400,0.000000
13.106442,-0.900217,0.000000
13.106457,-1.258304,0.000000
13.106472,-1.176240,0.000000
13.106488,0.209862,0.000000
13.106503,1.202231,0.000000
13.106519,0.209862,0.000000
13.106534,-1.176240,0.000000
13.106549,-1.258304,0.000000
13.106565,-0.900217,0.000000
13.106580,-0.946400,0.000000
13.106595,-1.034910,0.000000
13.106611,-1.003586,0.000000
13.106626,-0.994289,0.000000
13.106641,-1.003586,0.000000
13.106657,-1.034910,0.000000
13.106672,-0.946400,0.000000
13.106687,-0.900217,0.000000
13.106703,-1.258304,0.000000
13.106718,-1.176240,0.000000
13.106734,0.209862,0.000000
13.106749,1.202231,0.000000
13.106764,0.209862,0.000000
13.106780,-1.176240,0.000000
13.106795,-1.258304,0.000000
13.106810,-0.900217,0.000000
13.106826,-0.946400,0.000000
13.106841,-1.034910,0.000000
13.106856,-1.003586,0.000000
13.106872,-0.994289,0.000000
13.106887,-1.003586,0.000000
13.106903,-1.034910,0.000000
13.106918,-0.946400,0.000000
